,index,Alignment_Factor,Alignment,predicted_Alignment
36,36,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": false,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": false,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
37,37,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": false,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": true,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": true,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": false,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
38,38,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": false,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": true,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
39,39,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": true,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": true,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": false,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
40,40,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": true,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": true,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
41,41,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": true,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": true,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
42,42,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": true,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": false,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
43,43,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": true,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": false,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
44,44,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": false,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": false,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
45,45,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": false,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": true,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": true,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": true,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Partial Aligned
46,46,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": true,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": true,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": true,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Partial Aligned
47,47,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": false,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": true,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": true,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
48,48,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": false,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": true,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": true,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
49,49,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": true,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": true,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
50,50,"['', '        ""The climate-related scenarios and associated time horizon(s) considered"": true,', '        ""The potential impact of climate-related issues on financial performance (e.g., revenues, costs) and financial position (e.g., assets, liabilities)"": false,', '        ""How their strategies might change to address such potential risks and opportunities"": false,', '        ""Where they believe their strategies may be affected by climate-related risks and opportunities"": false,', '        ""Transparency in Strategy Testing and Outcomes"": false,', '        ""Strategic Resilience Testing vs. Impact Assessment"": false,', '        ""Preliminary or pilot scenario analysis"": false,', '        ""Comprehensive coverage of business areas and portfolio-specific risks"": false,', '        ""Exclusion of customer-specific transition plans"": false,', '        ""Progression from Qualitative to Quantitative Analysis"": false,', '        ""Sector-Specific Analysis Without Organization-Wide Application"": false,', '        ""Collaborative Scenario Development and Operational Risk Application"": false']",,Unclear
